name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Portugal,2023-01-01,18.2,11.7,15.9,18.2,11.7,15.9,14.4,90.7,0.2,100,4.17,rain,0,0,64.8,38.9,199.4,1018.5,47.4,9.6,13,1.1,1,10,2023-01-01T07:54:50,2023-01-01T17:25:29,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08534099999,08536099999,LPPT"
Portugal,2023-01-02,14.2,8.7,11.1,14.2,7.8,11,8.5,84.7,9,100,4.17,rain,0,0,25.9,11.1,341.8,1026.2,26.9,10.5,97.8,8.4,4,10,2023-01-02T07:54:58,2023-01-02T17:26:18,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08534099999,08536099999,LPPT"
Portugal,2023-01-03,14.2,6.7,10.2,14.2,6,9.7,7.1,81.2,0,0,0,,0,0,27.7,14.3,2.3,1031.4,20.7,10.5,111.9,9.6,5,10,2023-01-03T07:55:03,2023-01-03T17:27:09,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08532099999,08534099999,08536099999,LPPT"
Portugal,2023-01-04,14.2,6.2,9.9,14.2,4,9,7.1,83,0,0,0,,0,0,29.5,17.1,33.9,1032.7,2,10.5,115.5,9.9,5,10,2023-01-04T07:55:07,2023-01-04T17:28:00,0.42,Clear,Clear conditions throughout the day.,clear-day,"08532099999,08534099999,08536099999,LPPT"
Portugal,2023-01-05,14.1,6,9.9,14.1,4.3,9.3,8.2,89.8,0,0,0,,0,0,18,11.3,26.3,1028.5,7,10.2,115.5,9.9,5,10,2023-01-05T07:55:09,2023-01-05T17:28:53,0.45,Clear,Clear conditions throughout the day.,clear-day,"08532099999,08534099999,08536099999,LPPT"
Portugal,2023-01-06,15.1,6.7,11,15.1,6.7,11,9.7,92.3,0,0,0,rain,0,0,12.6,13.9,162,1025.9,58.6,8.5,81.1,6.8,4,10,2023-01-06T07:55:08,2023-01-06T17:29:48,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-01-07,16.2,12.7,14.8,16.2,12.7,14.8,14.1,95.6,0.4,100,4.17,rain,0,0,44.6,33.2,217.2,1022,78.3,9.2,27.5,2.4,2,10,2023-01-07T07:55:05,2023-01-07T17:30:43,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08534099999,D7126,08536099999,LPPT"
Portugal,2023-01-08,17,15,16.2,17,15,16.2,15.3,94.2,12.6,100,4.17,rain,0,0,50,27.2,246.6,1020.2,86.6,8.6,33.5,3,3,10,2023-01-08T07:55:01,2023-01-08T17:31:40,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08534099999,D7126,08536099999,LPPT"
Portugal,2023-01-09,17.2,13.4,15.4,17.2,13.4,15.4,14.2,92.5,4.81,100,4.17,rain,0,0,27.7,20.2,290,1026.5,79.6,9.7,94.3,8.2,5,10,2023-01-09T07:54:54,2023-01-09T17:32:38,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-01-10,16,13.1,14.4,16,13.1,14.4,13.6,95.4,0,0,0,rain,0,0,22.3,11.6,233,1030.1,87.7,9,67.8,5.8,3,10,2023-01-10T07:54:44,2023-01-10T17:33:37,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-01-11,16.2,11,13.9,16.2,11,13.9,11.6,87.1,3.405,100,4.17,rain,0,0,33.1,23.1,338.4,1030.2,41.8,10.3,117.3,10.2,5,10,2023-01-11T07:54:33,2023-01-11T17:34:37,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08532099999,08534099999,08536099999,LPPT"
Portugal,2023-01-12,15.1,8.5,11.5,15.1,7.4,11.2,8.9,85,0,0,0,,0,0,25.9,15.4,354.4,1030.4,32.5,10.5,97.6,8.4,4,10,2023-01-12T07:54:20,2023-01-12T17:35:38,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-01-13,15,7.8,11.6,15,7,11.5,8.9,83.8,0,0,0,,0,0,31.7,9.4,339.1,1029,50.4,10.3,111,9.7,5,10,2023-01-13T07:54:04,2023-01-13T17:36:39,0.72,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-01-14,13,8.8,10.5,13,7.7,10.2,10,96.4,0,0,0,,0,0,29.5,7.8,42.9,1027.3,74.7,8.7,52.2,4.6,2,10,2023-01-14T07:53:47,2023-01-14T17:37:42,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Portugal,2023-01-15,13.2,8.4,11.6,13.2,7.6,11.5,8.8,84,0,0,0,rain,0,0,35.3,24.1,338.2,1027.7,63.1,9.9,85.4,7.4,5,10,2023-01-15T07:53:27,2023-01-15T17:38:45,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Portugal,2023-01-16,15,10.2,12.9,15,10.2,12.9,10.2,83.8,0.565,100,4.17,rain,0,0,40.8,23.4,272.1,1023,74.3,10.1,53.9,4.7,2,10,2023-01-16T07:53:06,2023-01-16T17:39:50,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-01-17,14.2,10.2,12.8,14.2,10.2,12.8,9.5,80.9,3.263,100,8.33,rain,0,0,58,30.6,295.5,1013.6,61.9,10.1,51.9,4.4,2,10,2023-01-17T07:52:42,2023-01-17T17:40:54,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-01-18,12,7.9,9.4,12,4.8,8.3,6.1,80.1,1.357,100,4.17,rain,0,0,51.8,27,332.3,1019.2,37.6,10.3,97.3,8.5,6,10,2023-01-18T07:52:16,2023-01-18T17:42:00,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-01-19,13.3,5,9.9,13.3,4.4,9.6,8,88.2,2,100,4.17,rain,0,0,25.9,23.2,294,1025.6,46.5,10.4,101.1,8.7,4,10,2023-01-19T07:51:48,2023-01-19T17:43:06,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-01-20,16.1,12.2,14,16.1,12.2,14,12.9,92.9,1.939,100,4.17,rain,0,0,28.1,20.6,323.4,1023.9,76.8,10.4,56.1,4.9,3,10,2023-01-20T07:51:18,2023-01-20T17:44:12,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-01-21,16,12,13.7,16,12,13.7,12,89.7,0.1,100,4.17,rain,0,0,36.7,35.6,345.9,1023.4,64.7,10.5,74.4,6.5,4,10,2023-01-21T07:50:46,2023-01-21T17:45:19,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08534099999,D7126,08536099999,LPPT"
Portugal,2023-01-22,13,7.9,10.2,13,4.5,8.8,3.9,66.7,0,0,0,,0,0,31,23.8,33,1026.6,10.7,10.5,135.4,11.6,5,10,2023-01-22T07:50:13,2023-01-22T17:46:27,0.02,Clear,Clear conditions throughout the day.,clear-day,"08534099999,D7126,08536099999,LPPT"
Portugal,2023-01-23,13.1,2.9,8.2,13.1,1.8,6.9,-0.1,56.9,0,0,0,,0,0,22,16.3,24.3,1024.5,2.1,10.5,137.8,11.8,5,10,2023-01-23T07:49:37,2023-01-23T17:47:35,0.05,Clear,Clear conditions throughout the day.,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-01-24,12.2,4,8.3,12.2,1.4,6.1,1,60.7,0,0,0,,0,0,40.3,24.9,34.2,1024.5,8.8,10.5,139.2,12,6,10,2023-01-24T07:48:59,2023-01-24T17:48:43,0.09,Clear,Clear conditions throughout the day.,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-01-25,11.3,3.9,7.6,11.3,0.2,5.3,1.8,67.5,0,0,0,,0,0,33.5,23.6,34.3,1027.4,0,10.5,139.6,12,6,10,2023-01-25T07:48:20,2023-01-25T17:49:51,0.12,Clear,Clear conditions throughout the day.,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-01-26,12.2,5.4,8.8,12.2,4.1,7.5,4.9,77.6,0,0,0,rain,0,0,39.2,33.7,343.3,1023.4,28.4,10.4,102.3,8.9,6,10,2023-01-26T07:47:38,2023-01-26T17:51:00,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-01-27,13.3,6.1,9.3,13.3,3.5,7.6,4.5,72.7,2.608,100,4.17,rain,0,0,36.4,28.4,346.4,1020.9,17,10.5,135.4,11.8,6,10,2023-01-27T07:46:55,2023-01-27T17:52:09,0.19,Rain,Clear conditions throughout the day with morning rain.,rain,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-01-28,12.2,4.5,8.3,12.2,1.8,6.4,1.6,64,0,0,0,,0,0,39.6,22,14,1022.4,6.5,10.5,144,12.5,6,10,2023-01-28T07:46:10,2023-01-28T17:53:18,0.25,Clear,Clear conditions throughout the day.,clear-day,"08534099999,D7126,08536099999,LPPT"
Portugal,2023-01-29,12.2,4.7,7.5,12.2,1.3,5.3,1.1,64.5,0,0,0,,0,0,32.4,21.1,30.9,1023.2,1.7,10.5,146.5,12.7,6,10,2023-01-29T07:45:23,2023-01-29T17:54:28,0.26,Clear,Clear conditions throughout the day.,clear-day,"08534099999,D7126,08536099999,LPPT"
Portugal,2023-01-30,13,3.8,7.5,13,0.1,5.3,2.1,68.9,0,0,0,,0,0,37.1,17,45.8,1027,3.5,10.5,148,12.7,6,10,2023-01-30T07:44:35,2023-01-30T17:55:37,0.29,Clear,Clear conditions throughout the day.,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-01-31,14.2,3.2,8.5,14.2,1.5,7.2,2.3,66.3,0,0,0,,0,0,23,16.6,24.9,1029.4,0,10.5,151.6,13,6,10,2023-01-31T07:43:45,2023-01-31T17:56:47,0.32,Clear,Clear conditions throughout the day.,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-02-01,13,2.7,8.3,13,2.7,7.5,5,80.8,0,0,0,,0,0,16.2,13,0.8,1027.4,6.5,10,148.6,12.8,6,10,2023-02-01T07:42:53,2023-02-01T17:57:56,0.36,Clear,Clear conditions throughout the day.,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-02-02,14.8,2.9,8.3,14.8,0.6,7.7,4,75.7,0,0,0,,0,0,27.7,10.3,34,1028.2,3.3,10.2,152.3,13.1,6,10,2023-02-02T07:41:59,2023-02-02T17:59:06,0.39,Clear,Clear conditions throughout the day.,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-02-03,16.9,3.8,10,16.9,2.5,9.5,3.9,67.7,0,0,0,,0,0,19.4,14.8,18.1,1030.9,4.4,10.5,154.7,13.3,6,10,2023-02-03T07:41:04,2023-02-03T18:00:15,0.42,Clear,Clear conditions throughout the day.,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-02-04,18.9,4.2,11.6,18.9,3.9,11.3,4.1,61.4,0,0,0,,0,0,20.5,19.4,11.6,1031.1,0,10.5,157.2,13.6,6,10,2023-02-04T07:40:07,2023-02-04T18:01:25,0.46,Clear,Clear conditions throughout the day.,clear-day,"08534099999,D7126,08536099999,LPPT"
Portugal,2023-02-05,17.9,3.7,11.7,17.9,3.7,11.2,3,57.6,0,0,0,,0,0,27.4,19.8,27.7,1028.6,0,10.5,160.7,13.9,6,10,2023-02-05T07:39:08,2023-02-05T18:02:34,0.5,Clear,Clear conditions throughout the day.,clear-day,"08534099999,D7126,08536099999,LPPT"
Portugal,2023-02-06,17.6,6.4,11,17.6,4.8,10.3,3.4,61,0,0,0,,0,0,22.3,15.2,355.8,1022.3,7.1,10.5,160.5,14,6,10,2023-02-06T07:38:08,2023-02-06T18:03:43,0.53,Clear,Clear conditions throughout the day.,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-02-07,14.1,6.9,9.7,14.1,2.8,8,4.5,70.2,0,0,0,,0,0,36.4,28.1,49,1017.6,15.9,10.5,157.1,13.6,6,10,2023-02-07T07:37:07,2023-02-07T18:04:52,0.56,Clear,Clear conditions throughout the day.,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-02-08,13.2,6,9.5,13.2,3.9,8.4,6.9,84.4,0,0,0,rain,0,0,37.4,21,63.3,1018.3,66.3,10.4,76.4,6.6,3,10,2023-02-08T07:36:04,2023-02-08T18:06:01,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-02-09,17.3,8,12.1,17.3,5.6,11.1,7.8,75.9,0.08,100,4.17,rain,0,0,50,21.1,60.5,1025.9,45.9,10.5,156.1,13.4,6,10,2023-02-09T07:35:00,2023-02-09T18:07:10,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-02-10,14.3,7.9,10.4,14.3,4.9,9.3,4.2,66.5,0,0,0,,0,0,40.7,24,64.2,1028.8,39.9,10.5,147.9,12.8,6,10,2023-02-10T07:33:54,2023-02-10T18:08:19,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-02-11,13.3,6,9.6,13.3,2.9,8.2,3.6,67,0,0,0,,0,0,51.8,22.2,69.9,1025.4,85,10.5,120.7,10.4,5,10,2023-02-11T07:32:47,2023-02-11T18:09:27,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Portugal,2023-02-12,15,8.9,11.4,15,6.8,10.9,6,69.9,0,0,0,,0,0,31.7,15.3,78.7,1025.7,77.1,10.5,90,7.8,4,10,2023-02-12T07:31:38,2023-02-12T18:10:35,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Portugal,2023-02-13,17.2,8.9,12.3,17.2,7.3,11.9,7.4,72.7,0,0,0,,0,0,180,18.6,76.7,1027.1,83.6,10.5,120.1,10.5,6,10,2023-02-13T07:30:29,2023-02-13T18:11:43,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-02-14,17,6.9,12.3,17,5,11.9,8.5,78.2,0,0,0,rain,0,0,25.9,23.5,101.6,1023.1,49.8,10.5,96.5,8.5,5,10,2023-02-14T07:29:18,2023-02-14T18:12:51,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-02-15,18.3,11.2,14.4,18.3,11.2,14.4,9.5,74,0.282,100,4.17,rain,0,0,40.7,22.9,67.6,1022.7,37.7,10.4,139.6,12,6,10,2023-02-15T07:28:05,2023-02-15T18:13:58,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-02-16,19.2,8.9,13.7,19.2,7,13.4,6.8,64.2,0,0,0,,0,0,27,24.4,40.6,1026.4,0.5,10.5,169,14.7,6,10,2023-02-16T07:26:52,2023-02-16T18:15:06,0.87,Clear,Clear conditions throughout the day.,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-02-17,18.2,10.3,13.9,18.2,10.3,13.9,5.7,58,0,0,0,,0,0,32.8,25.4,49.6,1024.9,35.4,10.5,150.2,13,6,10,2023-02-17T07:25:37,2023-02-17T18:16:12,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-02-18,18.2,11.8,14.4,18.2,11.8,14.4,6.9,60.8,0.1,100,4.17,rain,0,0,27,18.9,39.9,1024.5,44.6,10.5,110.3,9.4,5,10,2023-02-18T07:24:22,2023-02-18T18:17:19,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08534099999,D7126,08536099999,LPPT"
Portugal,2023-02-19,17,11,13.9,17,11,13.9,7,63,0,0,0,,0,0,25.2,18.4,39.3,1022.5,37.3,10.5,102.4,8.8,4,10,2023-02-19T07:23:05,2023-02-19T18:18:25,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Portugal,2023-02-20,17.9,10.9,13.8,17.9,10.9,13.8,9.2,74.3,0,0,0,rain,0,0,16.2,13.5,23.1,1019.5,60.7,10.4,93,8,3,10,2023-02-20T07:21:47,2023-02-20T18:19:31,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Portugal,2023-02-21,17.3,10.2,13.5,17.3,10.2,13.5,10.6,83.6,0,0,0,,0,0,24.5,15.7,308.9,1019.9,29.6,10,128.8,11.3,6,10,2023-02-21T07:20:28,2023-02-21T18:20:37,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Portugal,2023-02-22,15.2,9.9,12.5,15.2,9.9,12.5,9.5,83,0,0,0,rain,0,0,27.4,21.1,331.3,1020.3,55.3,9.9,89.1,7.8,4,10,2023-02-22T07:19:08,2023-02-22T18:21:42,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-02-23,12.3,7,9.8,12.3,4.6,8.5,4.7,71.2,0,0,0,,0,0,57.6,35.3,344.1,1016.6,30.2,10.5,138.5,12.1,6,10,2023-02-23T07:17:48,2023-02-23T18:22:47,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-02-24,12.3,5.2,7.9,12.3,3.7,7.3,4.6,80.6,0.101,100,4.17,rain,0,0,29.5,17,308.2,1011.8,35.5,10.5,154.1,13.3,7,10,2023-02-24T07:16:26,2023-02-24T18:23:51,0.14,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-02-25,13.3,4.6,8.8,13.3,2.9,8.1,6.3,85,0.1,100,4.17,rain,0,0,28.1,14.8,264.2,1008.5,50.4,10.3,109.5,9.3,5,10,2023-02-25T07:15:03,2023-02-25T18:24:56,0.17,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"08534099999,D7126,08536099999,LPPT"
Portugal,2023-02-26,15,7.9,10.6,15,6.4,10.3,8.9,89.7,0.2,100,4.17,rain,0,0,29.5,22,339.6,1011.2,47.8,9.2,188.4,16.2,7,10,2023-02-26T07:13:40,2023-02-26T18:26:00,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08534099999,D7126,08536099999,LPPT"
Portugal,2023-02-27,12.2,7.3,9.9,12.2,6.5,9.5,6.1,78.1,0,0,0,,0,0,20.5,13.2,335.2,1016.5,58.1,10.5,92.7,8.1,4,10,2023-02-27T07:12:16,2023-02-27T18:27:03,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-02-28,13.9,4.2,8.5,13.9,1.4,6.9,1.7,64.4,0,0,0,,0,0,33.5,26,9.6,1021.2,38.7,10.5,180.1,15.6,7,10,2023-02-28T07:10:51,2023-02-28T18:28:07,0.27,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-03-01,13,3.5,8.1,13,1.5,6.8,0.1,58.7,0,0,0,,0,0,20.9,16.3,2.8,1019.6,41.4,10.5,189.1,16.3,7,10,2023-03-01T07:09:25,2023-03-01T18:29:10,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-03-02,14.9,2.6,8.2,14.9,1.4,7.7,1.7,67.5,0,0,0,,0,0,33.5,14.7,348.2,1019.9,25,10.5,204.8,17.7,7,10,2023-03-02T07:07:59,2023-03-02T18:30:13,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-03-03,15.2,3,9.5,15.2,3,9.4,3.8,69.5,0,0,0,,0,0,31.7,15.4,308.6,1020.1,58.2,10.3,185.5,16.1,7,10,2023-03-03T07:06:32,2023-03-03T18:31:15,0.37,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-03-04,13.9,6.9,10.5,13.9,6.9,10.4,6.9,79.1,0,0,0,,0,0,29.5,12.6,34.4,1019,89.2,10.2,73.2,6.3,3,10,2023-03-04T07:05:04,2023-03-04T18:32:17,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Portugal,2023-03-05,14.2,9.2,11.7,14.2,7,11.6,10.5,92.8,4,100,4.17,rain,0,0,31.7,18.9,207.9,1014.5,58.7,8.6,111.2,9.6,6,10,2023-03-05T07:03:35,2023-03-05T18:33:19,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08534099999,D7126,08536099999,LPPT"
Portugal,2023-03-06,16,10.2,13.3,16,10.2,13.3,12.5,94.9,1.608,100,4.17,rain,0,0,37.8,23.1,207.4,1011.6,67.1,9.1,76.7,6.6,3,10,2023-03-06T07:02:06,2023-03-06T18:34:21,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-03-07,18,9.5,14.2,18,9.1,14.1,12.9,92.9,1.81,100,4.17,rain,0,0,34.2,24.4,213.8,1012.9,62.2,8.5,157.7,13.7,7,10,2023-03-07T07:00:37,2023-03-07T18:35:22,0.5,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-03-08,17.4,14,15.8,17.4,14,15.8,15.1,96,1.405,100,4.17,rain,0,0,49.7,33.7,214.7,1013.7,91.1,9.3,62.3,5.3,2,10,2023-03-08T06:59:07,2023-03-08T18:36:23,0.53,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-03-09,19,14.2,16.5,19,14.2,16.5,14.7,89.4,1.737,100,4.17,rain,0,0,43.9,35.8,246,1017.3,67.2,9.9,113.3,9.8,5,10,2023-03-09T06:57:36,2023-03-09T18:37:24,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-03-10,17.9,13.9,15.4,17.9,13.9,15.4,13.8,90.6,0.08,100,4.17,rain,0,0,26.3,20,227.8,1024.5,73.1,9.7,132.2,11.4,5,10,2023-03-10T06:56:05,2023-03-10T18:38:24,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-03-11,20,15,16.9,20,15,16.9,14.9,88.8,0.3,100,4.17,rain,0,0,23.4,17.7,270.7,1025.4,83,10,95,8.1,4,10,2023-03-11T06:54:34,2023-03-11T18:39:24,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08534099999,D7126,08536099999,LPPT"
Portugal,2023-03-12,20,10.9,15.2,20,10.9,15.2,12.4,84.5,0,0,0,,0,0,17.3,12.3,296.9,1022,39.1,9.8,201,17.5,8,10,2023-03-12T06:53:02,2023-03-12T18:40:24,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Portugal,2023-03-13,18.1,12.8,15.2,18.1,12.8,15.2,11.7,80.5,0.419,100,8.33,rain,0,0,34.9,22.3,278.9,1020.4,45.2,10.4,199.1,17.1,8,10,2023-03-13T06:51:30,2023-03-13T18:41:24,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-03-14,19.1,10.2,14.4,19.1,10.2,14.4,10.6,79.5,0,0,0,,0,0,23.8,17.8,333.7,1023.9,37.7,10.4,223.6,19.3,8,10,2023-03-14T06:49:58,2023-03-14T18:42:24,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-03-15,22,7.9,14.3,22,6.2,14.1,9.1,74.3,0,0,0,,0,0,17.6,16,18.6,1017,6.8,10,232.6,20.1,8,10,2023-03-15T06:48:25,2023-03-15T18:43:23,0.75,Clear,Clear conditions throughout the day.,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-03-16,18,8,13.2,18,8,13.2,11.1,87.9,0,0,0,rain,0,0,39.2,25.6,233.5,1011.2,40.6,9.9,137.3,12,6,10,2023-03-16T06:46:52,2023-03-16T18:44:22,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-03-17,17.3,12.2,14.7,17.3,12.2,14.7,11.2,80.5,1,100,4.17,rain,0,0,33.8,22,253.8,1015.3,43,11.5,175.1,15.1,6,10,2023-03-17T06:45:19,2023-03-17T18:45:21,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2023-03-18,17.3,10.5,13.7,17.3,10.5,13.7,10.5,82.1,0.1,100,4.17,rain,0,0,28.1,23.9,308.6,1019.8,43.2,10.5,182,15.7,7,10,2023-03-18T06:43:46,2023-03-18T18:46:20,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08534099999,D7126,08536099999,LPPT"
Portugal,2023-03-19,21,10.3,14.5,21,10.3,14.5,9.8,75.6,0,0,0,,0,0,42.5,22.8,345.8,1021.6,29.3,10.5,238.8,20.7,8,10,2023-03-19T06:42:12,2023-03-19T18:47:19,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Portugal,2023-03-20,21.6,8.9,14.7,21.6,7.9,14.6,9.7,74.8,0,0,0,,0,0,31.7,19.7,304.2,1020.9,55.2,10.5,234.9,20.2,8,10,2023-03-20T06:40:38,2023-03-20T18:48:17,0.96,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
